time,open,high,low,close
2015-06-15T14:00:00+09:00,123.458,123.621,123.334,123.511
2015-06-15T18:00:00+09:00,123.511,123.66,123.322,123.402
2015-06-15T22:00:00+09:00,123.402,123.537,123.3,123.44
2015-06-16T02:00:00+09:00,123.44,123.536,123.342,123.402
2015-06-16T06:00:00+09:00,123.402,123.491,123.394,123.422
2015-06-16T10:00:00+09:00,123.422,123.804,123.312,123.572
2015-06-16T14:00:00+09:00,123.572,123.643,123.399,123.583
2015-06-16T18:00:00+09:00,123.583,123.593,123.296,123.412
2015-06-16T22:00:00+09:00,123.412,123.474,123.291,123.4
2015-06-17T02:00:00+09:00,123.4,123.409,123.338,123.354
2015-06-17T06:00:00+09:00,123.354,123.462,123.346,123.425
2015-06-17T10:00:00+09:00,123.425,123.477,123.36,123.476
2015-06-17T14:00:00+09:00,123.476,123.866,123.472,123.86
2015-06-17T18:00:00+09:00,123.86,124.043,123.8,123.975
2015-06-17T22:00:00+09:00,123.975,124.306,123.972,124.22
2015-06-18T02:00:00+09:00,124.22,124.446,123.21,123.42
2015-06-18T06:00:00+09:00,123.42,123.608,123.348,123.412
2015-06-18T10:00:00+09:00,123.412,123.424,123.032,123.101
2015-06-18T14:00:00+09:00,123.101,123.112,122.66,122.802
2015-06-18T18:00:00+09:00,122.802,122.818,122.48,122.701
2015-06-18T22:00:00+09:00,122.701,123.163,122.655,123.026
2015-06-19T02:00:00+09:00,123.026,123.083,122.836,122.962
2015-06-19T06:00:00+09:00,122.962,123.087,122.869,122.881
2015-06-19T10:00:00+09:00,122.881,123.096,122.82,123.053
2015-06-19T14:00:00+09:00,123.053,123.217,122.935,123.002
2015-06-19T18:00:00+09:00,123.002,123.202,122.971,123.017
2015-06-19T22:00:00+09:00,123.017,123.037,122.559,122.63
2015-06-20T02:00:00+09:00,122.63,122.752,122.57,122.632
2015-06-22T06:00:00+09:00,122.946,122.977,122.654,122.69
2015-06-22T10:00:00+09:00,122.69,122.812,122.56,122.738
2015-06-22T14:00:00+09:00,122.738,123.146,122.657,123.021
2015-06-22T18:00:00+09:00,123.021,123.358,122.989,123.064
2015-06-22T22:00:00+09:00,123.064,123.397,123.025,123.304
2015-06-23T02:00:00+09:00,123.304,123.419,123.293,123.35
2015-06-23T06:00:00+09:00,123.35,123.453,123.342,123.452
2015-06-23T10:00:00+09:00,123.452,123.789,123.447,123.751
2015-06-23T14:00:00+09:00,123.751,123.771,123.553,123.656
2015-06-23T18:00:00+09:00,123.656,124.134,123.553,124.084
2015-06-23T22:00:00+09:00,124.084,124.186,123.641,123.86
2015-06-24T02:00:00+09:00,123.86,124.007,123.765,123.936
2015-06-24T06:00:00+09:00,123.936,123.948,123.759,123.895
2015-06-24T10:00:00+09:00,123.895,124.089,123.834,124.053
2015-06-24T14:00:00+09:00,124.053,124.104,123.776,123.872
2015-06-24T18:00:00+09:00,123.872,124.01,123.718,124.005
2015-06-24T22:00:00+09:00,124.005,124.377,124.002,124.035
2015-06-25T02:00:00+09:00,124.035,124.035,123.762,123.842
2015-06-25T06:00:00+09:00,123.842,123.934,123.829,123.865
2015-06-25T10:00:00+09:00,123.865,123.957,123.56,123.63
2015-06-25T14:00:00+09:00,123.63,123.799,123.558,123.711
2015-06-25T18:00:00+09:00,123.711,123.762,123.32,123.608
2015-06-25T22:00:00+09:00,123.608,123.719,123.438,123.591
2015-06-26T02:00:00+09:00,123.591,123.641,123.495,123.624
2015-06-26T06:00:00+09:00,123.624,123.66,123.494,123.543
2015-06-26T10:00:00+09:00,123.543,123.586,123.227,123.393
2015-06-26T14:00:00+09:00,123.393,123.473,123.297,123.406
2015-06-26T18:00:00+09:00,123.406,123.818,123.361,123.803
2015-06-26T22:00:00+09:00,123.803,123.989,123.755,123.857
2015-06-27T02:00:00+09:00,123.857,123.917,123.753,123.809
2015-06-29T06:00:00+09:00,122.732,123.103,122.105,122.955
2015-06-29T10:00:00+09:00,122.955,123.193,122.554,122.632
2015-06-29T14:00:00+09:00,122.632,123.073,122.32,122.961
2015-06-29T18:00:00+09:00,122.961,122.997,122.745,122.814
2015-06-29T22:00:00+09:00,122.814,122.953,122.42,122.462
2015-06-30T02:00:00+09:00,122.462,122.596,122.401,122.53
2015-06-30T06:00:00+09:00,122.53,122.726,122.411,122.454
2015-06-30T10:00:00+09:00,122.454,122.549,122.197,122.275
2015-06-30T14:00:00+09:00,122.275,122.468,121.939,122.039
2015-06-30T18:00:00+09:00,122.039,122.611,122.028,122.403
2015-06-30T22:00:00+09:00,122.403,122.504,121.977,122.113
2015-07-01T02:00:00+09:00,122.113,122.501,122.098,122.488
2015-07-01T06:00:00+09:00,122.488,122.604,122.355,122.532
2015-07-01T10:00:00+09:00,122.532,122.602,122.444,122.497
2015-07-01T14:00:00+09:00,122.497,122.823,122.496,122.822
2015-07-01T18:00:00+09:00,122.822,123.152,122.808,123.011
2015-07-01T22:00:00+09:00,123.011,123.239,122.894,123.033
2015-07-02T02:00:00+09:00,123.033,123.192,123.032,123.168
2015-07-02T06:00:00+09:00,123.168,123.426,123.139,123.366
2015-07-02T10:00:00+09:00,123.366,123.465,123.295,123.348
2015-07-02T14:00:00+09:00,123.348,123.596,123.332,123.506
2015-07-02T18:00:00+09:00,123.506,123.721,122.969,123.11
2015-07-02T22:00:00+09:00,123.11,123.18,122.954,123.131
2015-07-03T02:00:00+09:00,123.131,123.155,123.025,123.026
2015-07-03T06:00:00+09:00,123.026,123.101,122.809,122.972
2015-07-03T10:00:00+09:00,122.972,123.14,122.91,123.086
2015-07-03T14:00:00+09:00,123.086,123.184,123.017,123.041
2015-07-03T18:00:00+09:00,123.041,123.054,122.753,122.786
2015-07-03T22:00:00+09:00,122.786,122.894,122.6,122.811
2015-07-04T02:00:00+09:00,122.811,122.964,122.666,122.799
2015-07-06T06:00:00+09:00,121.884,122.595,121.842,122.494
2015-07-06T10:00:00+09:00,122.494,122.712,122.28,122.328
2015-07-06T14:00:00+09:00,122.328,122.698,122.188,122.573
2015-07-06T18:00:00+09:00,122.573,122.93,122.564,122.651
2015-07-06T22:00:00+09:00,122.651,122.903,122.499,122.541
2015-07-07T02:00:00+09:00,122.541,122.577,122.324,122.56
2015-07-07T06:00:00+09:00,122.56,122.807,122.533,122.799
2015-07-07T10:00:00+09:00,122.799,122.799,122.573,122.662
2015-07-07T14:00:00+09:00,122.662,122.881,122.585,122.656
2015-07-07T18:00:00+09:00,122.656,122.68,122.331,122.477
2015-07-07T22:00:00+09:00,122.477,122.533,122.011,122.275
2015-07-08T02:00:00+09:00,122.275,122.652,122.215,122.522
2015-07-08T06:00:00+09:00,122.522,122.568,122.295,122.333
2015-07-08T10:00:00+09:00,122.333,122.336,121.894,121.956
2015-07-08T14:00:00+09:00,121.956,122.075,121.409,121.627
2015-07-08T18:00:00+09:00,121.627,121.691,121.318,121.422
2015-07-08T22:00:00+09:00,121.422,121.426,120.476,120.749
2015-07-09T02:00:00+09:00,120.749,120.87,120.413,120.702
2015-07-09T06:00:00+09:00,120.702,120.907,120.465,120.709
2015-07-09T10:00:00+09:00,120.709,121.358,120.691,121.341
2015-07-09T14:00:00+09:00,121.341,121.535,121.274,121.4
2015-07-09T18:00:00+09:00,121.4,121.576,121.272,121.503
2015-07-09T22:00:00+09:00,121.503,121.524,121.201,121.318
2015-07-10T02:00:00+09:00,121.318,121.406,121.2,121.312
2015-07-10T06:00:00+09:00,121.312,121.809,121.267,121.708
2015-07-10T10:00:00+09:00,121.708,122.039,121.679,121.776
2015-07-10T14:00:00+09:00,121.776,122.25,121.701,122.131
2015-07-10T18:00:00+09:00,122.131,122.482,122.077,122.451
2015-07-10T22:00:00+09:00,122.451,122.868,122.435,122.835
2015-07-11T02:00:00+09:00,122.835,122.879,122.654,122.792
2015-07-13T06:00:00+09:00,122.186,122.745,122.168,122.515
2015-07-13T10:00:00+09:00,122.515,122.715,122.414,122.599
2015-07-13T14:00:00+09:00,122.599,123.485,122.535,123.461
2015-07-13T18:00:00+09:00,123.461,123.505,123.293,123.415
2015-07-13T22:00:00+09:00,123.415,123.535,123.322,123.37
2015-07-14T02:00:00+09:00,123.37,123.469,123.349,123.436
2015-07-14T06:00:00+09:00,123.436,123.729,123.396,123.67
2015-07-14T10:00:00+09:00,123.67,123.673,123.393,123.521
2015-07-14T14:00:00+09:00,123.521,123.557,123.188,123.45
2015-07-14T18:00:00+09:00,123.45,123.465,122.92,123.082
2015-07-14T22:00:00+09:00,123.082,123.453,123.06,123.362
2015-07-15T02:00:00+09:00,123.362,123.402,123.254,123.394
2015-07-15T06:00:00+09:00,123.394,123.4,123.261,123.327
2015-07-15T10:00:00+09:00,123.327,123.488,123.313,123.419
2015-07-15T14:00:00+09:00,123.419,123.647,123.411,123.576
2015-07-15T18:00:00+09:00,123.576,123.828,123.391,123.75
2015-07-15T22:00:00+09:00,123.75,123.972,123.75,123.884
2015-07-16T02:00:00+09:00,123.884,123.89,123.654,123.754
2015-07-16T06:00:00+09:00,123.754,123.967,123.694,123.891
2015-07-16T10:00:00+09:00,123.891,123.927,123.742,123.821
2015-07-16T14:00:00+09:00,123.821,123.962,123.783,123.921
2015-07-16T18:00:00+09:00,123.921,124.179,123.885,124.136
2015-07-16T22:00:00+09:00,124.136,124.144,123.86,124.072
2015-07-17T02:00:00+09:00,124.072,124.152,124.01,124.144
2015-07-17T06:00:00+09:00,124.144,124.231,124.107,124.202
2015-07-17T10:00:00+09:00,124.202,124.219,124.043,124.059
2015-07-17T14:00:00+09:00,124.059,124.084,123.917,124.068
2015-07-17T18:00:00+09:00,124.068,124.165,123.962,124.084
2015-07-17T22:00:00+09:00,124.084,124.118,123.935,124.037
2015-07-18T02:00:00+09:00,124.037,124.099,124.02,124.054
2015-07-20T06:00:00+09:00,124.02,124.169,124.012,124.106
2015-07-20T10:00:00+09:00,124.106,124.194,124.103,124.141
2015-07-20T14:00:00+09:00,124.141,124.298,124.084,124.272
2015-07-20T18:00:00+09:00,124.272,124.379,124.184,124.283
2015-07-20T22:00:00+09:00,124.283,124.379,124.19,124.281
2015-07-21T02:00:00+09:00,124.281,124.332,124.178,124.178
2015-07-21T06:00:00+09:00,124.178,124.386,124.178,124.353
2015-07-21T10:00:00+09:00,124.353,124.452,124.308,124.439
2015-07-21T14:00:00+09:00,124.439,124.477,124.256,124.317
2015-07-21T18:00:00+09:00,124.317,124.398,124.262,124.357
2015-07-21T22:00:00+09:00,124.357,124.359,123.765,123.803
2015-07-22T02:00:00+09:00,123.803,123.985,123.762,123.88
2015-07-22T06:00:00+09:00,123.88,123.891,123.763,123.831
2015-07-22T10:00:00+09:00,123.831,123.855,123.617,123.696
2015-07-22T14:00:00+09:00,123.696,123.828,123.572,123.752
2015-07-22T18:00:00+09:00,123.752,123.862,123.659,123.796
2015-07-22T22:00:00+09:00,123.796,124.153,123.787,124.072
2015-07-23T02:00:00+09:00,124.072,124.137,123.945,123.958
2015-07-23T06:00:00+09:00,123.958,124.148,123.918,124.082
2015-07-23T10:00:00+09:00,124.082,124.093,123.918,124.025
2015-07-23T14:00:00+09:00,124.025,124.106,123.675,123.781
2015-07-23T18:00:00+09:00,123.781,124.105,123.732,124.078
2015-07-23T22:00:00+09:00,124.078,124.186,123.753,123.793
2015-07-24T02:00:00+09:00,123.793,123.922,123.727,123.914
2015-07-24T06:00:00+09:00,123.914,124.007,123.85,123.98
2015-07-24T10:00:00+09:00,123.98,124.048,123.84,123.925
2015-07-24T14:00:00+09:00,123.925,124.032,123.852,123.976
2015-07-24T18:00:00+09:00,123.976,124.096,123.919,123.931
2015-07-24T22:00:00+09:00,123.931,123.98,123.597,123.735
2015-07-25T02:00:00+09:00,123.735,123.826,123.676,123.769
2015-07-27T06:00:00+09:00,123.736,123.837,123.63,123.649
2015-07-27T10:00:00+09:00,123.649,123.752,123.427,123.5
2015-07-27T14:00:00+09:00,123.5,123.55,123.254,123.483
2015-07-27T18:00:00+09:00,123.483,123.566,123.087,123.168
2015-07-27T22:00:00+09:00,123.168,123.291,123.01,123.207
2015-07-28T02:00:00+09:00,123.207,123.304,123.098,123.24
2015-07-28T06:00:00+09:00,123.24,123.311,123.115,123.115
2015-07-28T10:00:00+09:00,123.115,123.602,123.076,123.511
2015-07-28T14:00:00+09:00,123.511,123.731,123.465,123.716
2015-07-28T18:00:00+09:00,123.716,123.794,123.654,123.743
2015-07-28T22:00:00+09:00,123.743,123.747,123.505,123.59
2015-07-29T02:00:00+09:00,123.59,123.634,123.538,123.554
2015-07-29T06:00:00+09:00,123.554,123.635,123.524,123.532
2015-07-29T10:00:00+09:00,123.532,123.547,123.331,123.46
2015-07-29T14:00:00+09:00,123.46,123.737,123.406,123.616
2015-07-29T18:00:00+09:00,123.616,123.761,123.538,123.653
2015-07-29T22:00:00+09:00,123.653,123.934,123.568,123.806
2015-07-30T02:00:00+09:00,123.806,124.022,123.531,123.92
2015-07-30T06:00:00+09:00,123.92,124.103,123.878,124.051
2015-07-30T10:00:00+09:00,124.051,124.189,124.04,124.099
2015-07-30T14:00:00+09:00,124.099,124.252,124.051,124.188
2015-07-30T18:00:00+09:00,124.188,124.544,124.147,124.348
2015-07-30T22:00:00+09:00,124.348,124.582,124.275,124.343
2015-07-31T02:00:00+09:00,124.343,124.388,124.091,124.136
2015-07-31T06:00:00+09:00,124.136,124.27,123.929,124.037
2015-07-31T10:00:00+09:00,124.037,124.07,123.906,123.972
2015-07-31T14:00:00+09:00,123.972,124.298,123.947,124.23
2015-07-31T18:00:00+09:00,124.23,124.375,123.718,123.82
2015-07-31T22:00:00+09:00,123.82,124.011,123.518,123.975
2015-08-01T02:00:00+09:00,123.975,124.033,123.826,123.836
2015-08-03T06:00:00+09:00,123.854,124.118,123.843,124.028
2015-08-03T10:00:00+09:00,124.028,124.048,123.927,124.022
2015-08-03T14:00:00+09:00,124.022,124.203,123.98,124.168
2015-08-03T18:00:00+09:00,124.168,124.272,124.097,124.198
2015-08-03T22:00:00+09:00,124.198,124.232,123.862,123.868
2015-08-04T02:00:00+09:00,123.868,124.03,123.855,124.026
2015-08-04T06:00:00+09:00,124.026,124.086,123.913,124.03
2015-08-04T10:00:00+09:00,124.03,124.109,123.942,123.995
2015-08-04T14:00:00+09:00,123.995,124.068,123.8,123.968
2015-08-04T18:00:00+09:00,123.968,124.042,123.9,123.977
2015-08-04T22:00:00+09:00,123.977,124.091,123.881,123.967
2015-08-05T02:00:00+09:00,123.967,124.402,123.931,124.376
2015-08-05T06:00:00+09:00,124.376,124.4,124.268,124.317
2015-08-05T10:00:00+09:00,124.317,124.477,124.304,124.387
2015-08-05T14:00:00+09:00,124.387,124.432,124.316,124.388
2015-08-05T18:00:00+09:00,124.388,124.452,124.02,124.277
2015-08-05T22:00:00+09:00,124.277,125.012,124.264,124.888
2015-08-06T02:00:00+09:00,124.888,124.903,124.725,124.856
2015-08-06T06:00:00+09:00,124.856,124.881,124.733,124.814
2015-08-06T10:00:00+09:00,124.814,124.867,124.697,124.793
2015-08-06T14:00:00+09:00,124.793,124.917,124.712,124.865
2015-08-06T18:00:00+09:00,124.865,124.963,124.765,124.919
2015-08-06T22:00:00+09:00,124.919,124.928,124.54,124.601
2015-08-07T02:00:00+09:00,124.601,124.777,124.589,124.726
2015-08-07T06:00:00+09:00,124.726,124.762,124.666,124.724
2015-08-07T10:00:00+09:00,124.724,124.841,124.716,124.793
2015-08-07T14:00:00+09:00,124.793,124.856,124.713,124.776
2015-08-07T18:00:00+09:00,124.776,125.072,124.303,125.028
2015-08-07T22:00:00+09:00,125.028,125.034,124.106,124.255
2015-08-08T02:00:00+09:00,124.255,124.277,124.12,124.202
2015-08-10T06:00:00+09:00,124.124,124.418,124.108,124.391
2015-08-10T10:00:00+09:00,124.391,124.41,124.279,124.386
2015-08-10T14:00:00+09:00,124.386,124.713,124.37,124.679
2015-08-10T18:00:00+09:00,124.679,124.783,124.592,124.673
2015-08-10T22:00:00+09:00,124.673,124.722,124.495,124.566
2015-08-11T02:00:00+09:00,124.566,124.634,124.449,124.624
2015-08-11T06:00:00+09:00,124.624,124.655,124.523,124.605
2015-08-11T10:00:00+09:00,124.605,124.888,124.601,124.725
2015-08-11T14:00:00+09:00,124.725,125.074,124.694,124.802
2015-08-11T18:00:00+09:00,124.802,124.978,124.757,124.87
2015-08-11T22:00:00+09:00,124.87,125.208,124.72,125.13
2015-08-12T02:00:00+09:00,125.13,125.199,125.015,125.096
2015-08-12T06:00:00+09:00,125.096,125.155,125.036,125.101
2015-08-12T10:00:00+09:00,125.101,125.28,125.08,125.192
2015-08-12T14:00:00+09:00,125.192,125.225,124.313,124.642
2015-08-12T18:00:00+09:00,124.642,124.693,123.923,124.151
2015-08-12T22:00:00+09:00,124.151,124.267,123.789,123.958
2015-08-13T02:00:00+09:00,123.958,124.255,123.924,124.208
2015-08-13T06:00:00+09:00,124.208,124.325,124.142,124.315
2015-08-13T10:00:00+09:00,124.315,124.474,124.068,124.473
2015-08-13T14:00:00+09:00,124.473,124.592,124.384,124.569
2015-08-13T18:00:00+09:00,124.569,124.627,124.4,124.478
2015-08-13T22:00:00+09:00,124.478,124.567,124.255,124.409
2015-08-14T02:00:00+09:00,124.409,124.485,124.349,124.434
2015-08-14T06:00:00+09:00,124.434,124.447,124.366,124.397
2015-08-14T10:00:00+09:00,124.397,124.532,124.382,124.393
2015-08-14T14:00:00+09:00,124.393,124.427,124.208,124.283
2015-08-14T18:00:00+09:00,124.283,124.329,124.055,124.261
2015-08-14T22:00:00+09:00,124.261,124.385,124.146,124.197
2015-08-15T02:00:00+09:00,124.197,124.319,124.193,124.314
2015-08-17T06:00:00+09:00,124.228,124.449,124.221,124.393
2015-08-17T10:00:00+09:00,124.393,124.426,124.332,124.376
2015-08-17T14:00:00+09:00,124.376,124.574,124.354,124.475
2015-08-17T18:00:00+09:00,124.475,124.574,124.27,124.321
2015-08-17T22:00:00+09:00,124.321,124.432,124.222,124.358
2015-08-18T02:00:00+09:00,124.358,124.466,124.329,124.384
2015-08-18T06:00:00+09:00,124.384,124.472,124.377,124.458
2015-08-18T10:00:00+09:00,124.458,124.513,124.373,124.505
2015-08-18T14:00:00+09:00,124.505,124.511,124.182,124.308
2015-08-18T18:00:00+09:00,124.308,124.413,124.221,124.401
2015-08-18T22:00:00+09:00,124.401,124.468,124.328,124.374
2015-08-19T02:00:00+09:00,124.374,124.412,124.346,124.396
2015-08-19T06:00:00+09:00,124.396,124.428,124.316,124.347
2015-08-19T10:00:00+09:00,124.347,124.372,124.219,124.339
2015-08-19T14:00:00+09:00,124.339,124.376,124.205,124.242
2015-08-19T18:00:00+09:00,124.242,124.436,124.086,124.374
2015-08-19T22:00:00+09:00,124.374,124.469,124.034,124.067
2015-08-20T02:00:00+09:00,124.067,124.241,123.689,123.79
2015-08-20T06:00:00+09:00,123.79,123.938,123.784,123.854
2015-08-20T10:00:00+09:00,123.854,123.987,123.838,123.949
2015-08-20T14:00:00+09:00,123.949,124.157,123.869,123.895
2015-08-20T18:00:00+09:00,123.895,124.127,123.797,123.933
2015-08-20T22:00:00+09:00,123.933,123.943,123.419,123.451
2015-08-21T02:00:00+09:00,123.451,123.559,123.33,123.36
2015-08-21T06:00:00+09:00,123.36,123.496,123.342,123.451
2015-08-21T10:00:00+09:00,123.451,123.462,122.807,122.937
2015-08-21T14:00:00+09:00,122.937,123.044,122.813,122.966
2015-08-21T18:00:00+09:00,122.966,123.112,122.464,122.617
2015-08-21T22:00:00+09:00,122.617,122.695,121.826,121.836
2015-08-22T02:00:00+09:00,121.836,122.366,121.814,122.023
2015-08-24T06:00:00+09:00,121.888,122.024,121.187,121.651
2015-08-24T10:00:00+09:00,121.651,121.675,120.728,121.12
2015-08-24T14:00:00+09:00,121.12,121.276,120.247,120.685
2015-08-24T18:00:00+09:00,120.685,120.715,119.54,119.639
2015-08-24T22:00:00+09:00,119.639,119.642,116.082,119.183
2015-08-25T02:00:00+09:00,119.183,119.463,118.355,118.396
2015-08-25T06:00:00+09:00,118.396,119.078,118.248,118.902
2015-08-25T10:00:00+09:00,118.902,120.108,118.858,119.588
2015-08-25T14:00:00+09:00,119.588,119.912,118.881,119.425
2015-08-25T18:00:00+09:00,119.425,120.397,119.412,119.925
2015-08-25T22:00:00+09:00,119.925,120.014,119.421,119.924
2015-08-26T02:00:00+09:00,119.924,119.942,118.599,118.818
2015-08-26T06:00:00+09:00,118.818,119.471,118.449,119.054
2015-08-26T10:00:00+09:00,119.054,119.652,118.799,119.574
2015-08-26T14:00:00+09:00,119.574,119.83,119.243,119.486
2015-08-26T18:00:00+09:00,119.486,119.918,119.287,119.765
2015-08-26T22:00:00+09:00,119.765,119.871,118.918,119.352
2015-08-27T02:00:00+09:00,119.352,120.015,119.297,119.918
2015-08-27T06:00:00+09:00,119.918,120.363,119.818,119.993
2015-08-27T10:00:00+09:00,119.993,120.275,119.895,119.921
2015-08-27T14:00:00+09:00,119.921,120.548,119.792,120.367
2015-08-27T18:00:00+09:00,120.367,120.643,120.139,120.556
2015-08-27T22:00:00+09:00,120.556,121.398,120.314,121.224
2015-08-28T02:00:00+09:00,121.224,121.262,120.513,121.002
2015-08-28T06:00:00+09:00,121.002,121.22,120.932,121.179
2015-08-28T10:00:00+09:00,121.179,121.31,120.869,121.054
2015-08-28T14:00:00+09:00,121.054,121.204,120.702,120.793
2015-08-28T18:00:00+09:00,120.793,120.939,120.651,120.772
2015-08-28T22:00:00+09:00,120.772,121.552,120.732,121.375
2015-08-29T02:00:00+09:00,121.375,121.738,121.119,121.696
2015-08-31T06:00:00+09:00,121.64,121.64,121.078,121.176
2015-08-31T10:00:00+09:00,121.176,121.308,120.879,121.067
2015-08-31T14:00:00+09:00,121.067,121.309,120.968,121.268
2015-08-31T18:00:00+09:00,121.268,121.368,121.21,121.285
2015-08-31T22:00:00+09:00,121.285,121.417,121.081,121.252
2015-09-01T02:00:00+09:00,121.252,121.281,121.091,121.222
2015-09-01T06:00:00+09:00,121.222,121.266,120.904,120.968
2015-09-01T10:00:00+09:00,120.968,121.075,120.589,120.774
2015-09-01T14:00:00+09:00,120.774,120.806,119.603,119.786
2015-09-01T18:00:00+09:00,119.786,120.262,119.537,119.675
2015-09-01T22:00:00+09:00,119.675,120.186,119.655,119.785
2015-09-02T02:00:00+09:00,119.785,119.879,119.252,119.344
2015-09-02T06:00:00+09:00,119.344,120.466,119.225,120.341
2015-09-02T10:00:00+09:00,120.341,120.438,119.915,120.204
2015-09-02T14:00:00+09:00,120.204,120.263,119.697,119.838
2015-09-02T18:00:00+09:00,119.838,120.298,119.705,120.29
2015-09-02T22:00:00+09:00,120.29,120.346,119.941,120.142
2015-09-03T02:00:00+09:00,120.142,120.341,120.062,120.324
2015-09-03T06:00:00+09:00,120.324,120.689,120.297,120.62
2015-09-03T10:00:00+09:00,120.62,120.698,120.315,120.535
2015-09-03T14:00:00+09:00,120.535,120.537,120.208,120.289
2015-09-03T18:00:00+09:00,120.289,120.408,120.055,120.209
2015-09-03T22:00:00+09:00,120.209,120.391,119.643,120.003
2015-09-04T02:00:00+09:00,120.003,120.11,119.765,120.064
2015-09-04T06:00:00+09:00,120.064,120.189,119.761,119.795
2015-09-04T10:00:00+09:00,119.795,119.914,119.109,119.272
2015-09-04T14:00:00+09:00,119.272,119.575,118.839,119.075
2015-09-04T18:00:00+09:00,119.075,119.63,118.588,119.075
2015-09-04T22:00:00+09:00,119.075,119.425,118.846,118.919
2015-09-05T02:00:00+09:00,118.919,119.113,118.775,119.026
2015-09-07T06:00:00+09:00,118.922,119.309,118.798,119.132
2015-09-07T10:00:00+09:00,119.132,119.589,119.057,119.429
2015-09-07T14:00:00+09:00,119.429,119.472,119.232,119.273
2015-09-07T18:00:00+09:00,119.273,119.485,119.126,119.414
2015-09-07T22:00:00+09:00,119.414,119.437,119.292,119.332
2015-09-08T02:00:00+09:00,119.332,119.383,119.27,119.272
2015-09-08T06:00:00+09:00,119.272,119.532,119.226,119.403
2015-09-08T10:00:00+09:00,119.403,119.47,118.851,119.059
2015-09-08T14:00:00+09:00,119.059,120.227,118.944,119.934
2015-09-08T18:00:00+09:00,119.934,120.177,119.854,120.013
2015-09-08T22:00:00+09:00,120.013,120.062,119.66,119.804
2015-09-09T02:00:00+09:00,119.804,120.022,119.781,119.808
2015-09-09T06:00:00+09:00,119.808,120.327,119.808,120.275
2015-09-09T10:00:00+09:00,120.275,120.455,120.152,120.25
2015-09-09T14:00:00+09:00,120.25,120.737,120.218,120.427
2015-09-09T18:00:00+09:00,120.427,121.008,120.375,120.996
2015-09-09T22:00:00+09:00,120.996,121.197,120.866,121.077
2015-09-10T02:00:00+09:00,121.077,121.11,120.423,120.448
2015-09-10T06:00:00+09:00,120.448,120.54,120.06,120.255
2015-09-10T10:00:00+09:00,120.255,121.321,119.978,120.618
2015-09-10T14:00:00+09:00,120.618,121.056,120.505,120.868
2015-09-10T18:00:00+09:00,120.868,121.326,120.594,120.752
2015-09-10T22:00:00+09:00,120.752,120.941,120.459,120.602
2015-09-11T02:00:00+09:00,120.602,120.717,120.511,120.606
2015-09-11T06:00:00+09:00,120.606,120.967,120.581,120.788
2015-09-11T10:00:00+09:00,120.788,120.894,120.732,120.824
2015-09-11T14:00:00+09:00,120.824,120.828,120.362,120.481
2015-09-11T18:00:00+09:00,120.481,120.825,120.428,120.638
2015-09-11T22:00:00+09:00,120.638,120.771,120.473,120.665
2015-09-12T02:00:00+09:00,120.665,120.686,120.468,120.574
2015-09-14T06:00:00+09:00,120.488,120.843,120.472,120.641
2015-09-14T10:00:00+09:00,120.641,120.738,120.268,120.339
2015-09-14T14:00:00+09:00,120.339,120.455,120.094,120.153
2015-09-14T18:00:00+09:00,120.153,120.44,120.138,120.286
2015-09-14T22:00:00+09:00,120.286,120.286,119.853,120.004
2015-09-15T02:00:00+09:00,120.004,120.234,119.95,120.23
2015-09-15T06:00:00+09:00,120.23,120.652,120.176,120.61
2015-09-15T10:00:00+09:00,120.61,120.62,119.908,119.952
2015-09-15T14:00:00+09:00,119.952,120.108,119.401,119.534
2015-09-15T18:00:00+09:00,119.534,119.847,119.451,119.832
2015-09-15T22:00:00+09:00,119.832,120.442,119.774,120.361
2015-09-16T02:00:00+09:00,120.361,120.492,120.336,120.406
2015-09-16T06:00:00+09:00,120.406,120.469,120.251,120.375
2015-09-16T10:00:00+09:00,120.375,120.41,120.154,120.2
2015-09-16T14:00:00+09:00,120.2,120.424,120.108,120.342
2015-09-16T18:00:00+09:00,120.342,120.686,120.315,120.573
2015-09-16T22:00:00+09:00,120.573,120.728,120.38,120.671
2015-09-17T02:00:00+09:00,120.671,120.702,120.522,120.544
2015-09-17T06:00:00+09:00,120.544,120.669,120.514,120.533
2015-09-17T10:00:00+09:00,120.533,120.717,120.345,120.717
2015-09-17T14:00:00+09:00,120.717,120.978,120.709,120.845
2015-09-17T18:00:00+09:00,120.845,120.989,120.803,120.895
2015-09-17T22:00:00+09:00,120.895,120.974,120.789,120.944
2015-09-18T02:00:00+09:00,120.944,120.992,119.793,119.982
2015-09-18T06:00:00+09:00,119.982,120.253,119.659,119.786
2015-09-18T10:00:00+09:00,119.786,120.41,119.691,119.829
2015-09-18T14:00:00+09:00,119.829,119.89,119.178,119.251
2015-09-18T18:00:00+09:00,119.251,119.5,119.054,119.361
2015-09-18T22:00:00+09:00,119.361,119.999,119.261,119.842
2015-09-19T02:00:00+09:00,119.842,120.036,119.732,119.955
2015-09-21T06:00:00+09:00,120.098,120.142,119.774,119.808
2015-09-21T10:00:00+09:00,119.808,119.907,119.725,119.78
2015-09-21T14:00:00+09:00,119.78,120.291,119.779,120.289
2015-09-21T18:00:00+09:00,120.289,120.576,120.242,120.446
2015-09-21T22:00:00+09:00,120.446,120.659,120.241,120.296
